respondiente_id,pregunta_id,pregunta,respuesta,genero,edad_rango,localidad_residencia
NNA018,P31,¿Participabas en actividades escolares o municipales?,Sí,Mujer,14 a 18,RENGO URBANO
NNA018,P32,¿Qué lugares de Rengo te gustaban más antes?,Plazas,Mujer,14 a 18,RENGO URBANO
NNA018,P33,¿Qué cambios has notado desde entonces?,Más contaminación,Mujer,14 a 18,RENGO URBANO
NNA018,P34,¿Crees que tu barrio cambió para mejor o peor?,Para peor,Mujer,14 a 18,RENGO URBANO
NNA018,P35,¿Qué recuerdos bonitos guardas de antes?,Juegos con amigos/as,Mujer,14 a 18,RENGO URBANO
NNA018,P37,¿Cómo te gustaría que fuera tu comuna en el futuro?,Más segura,Mujer,14 a 18,RENGO URBANO
NNA018,P38,¿Qué espacios nuevos te gustaría tener cerca?,Cafeterías o cines,Mujer,14 a 18,RENGO URBANO
NNA018,P39,¿Qué actividades te gustaría que existieran para jóvenes?,Voluntariado,Mujer,14 a 18,RENGO URBANO
NNA018,P40,¿Qué tipo de transporte te gustaría usar en el futuro?,Bus gratuito,Mujer,14 a 18,RENGO URBANO
NNA018,P41,¿Cómo imaginas tu barrio ideal?,Todo lo anterior,Mujer,14 a 18,RENGO URBANO
NNA018,P42,¿En qué temas te gustaría ayudar a mejorar tu comuna?,Todo lo anterior,Mujer,14 a 18,RENGO URBANO
NNA018,P43,¿Qué mensaje le darías al Alcalde o Concejo Municipal?,Apoyar proyectos escolares,Mujer,14 a 18,RENGO URBANO
NNA018,P44,"Si fueras Alcalde/sa, ¿Qué harías primero?",Mejorar la educación. Crear una carcel como en El Salvador,Mujer,14 a 18,RENGO URBANO
NNA018,P45,¿Te gustaría participar en proyectos comunales?,Sí,Mujer,14 a 18,RENGO URBANO
NNA018,P45,¿Te gustaría participar en proyectos comunales?,en la municipalidad,Mujer,14 a 18,RENGO URBANO
NNA018,P46,¿Qué sueño tienes para Rengo en 10 años?,Todo lo anterior,Mujer,14 a 18,RENGO URBANO
NNA019,P00,Marca temporal,2025-10-29 20:34:32.473000,Hombre,12 a 14,RENGO URBANO
NNA019,P01,Nombre Completo,Felipe Benjamín Araya Saez,Hombre,12 a 14,RENGO URBANO
NNA019,P02,Género,Hombre,Hombre,12 a 14,RENGO URBANO
NNA019,P03,Seleccione su Rango de edad,12 a 14,Hombre,12 a 14,RENGO URBANO
NNA019,P04,¿En qué sector o localidad de Rengo resides actualmente?,RENGO URBANO,Hombre,12 a 14,RENGO URBANO
NNA019,P05,Sector/Barrio/Villa donde vives:  ,Villa Renku calle Profesor Eugenio Ulluoa 2116,Hombre,12 a 14,RENGO URBANO
NNA019,P06,¿A qué Colegio/Liceo asiste o asistió en el último periodo?,Escuela Vicente Huidobro,Hombre,12 a 14,RENGO URBANO
NNA019,P07,¿Cómo describirías el sentido de identidad local en Rengo?,Fuerte,Hombre,12 a 14,RENGO URBANO
NNA019,P08,"¿Perteneces y/o participas en Agrupaciones Comunitarios, Culturales, Deportivas?",Sí,Hombre,12 a 14,RENGO URBANO
NNA019,P09,¿Qué áreas debería priorizar el nuevo Plan de Desarrollo Comunal (PLADECO) 2025–2035? (Selecciona hasta tres),Educación y capacitación,Hombre,12 a 14,RENGO URBANO
NNA019,P09,¿Qué áreas debería priorizar el nuevo Plan de Desarrollo Comunal (PLADECO) 2025–2035? (Selecciona hasta tres),Seguridad pública y orden,Hombre,12 a 14,RENGO URBANO
NNA019,P09,¿Qué áreas debería priorizar el nuevo Plan de Desarrollo Comunal (PLADECO) 2025–2035? (Selecciona hasta tres),Cultura,Hombre,12 a 14,RENGO URBANO
NNA019,P09,¿Qué áreas debería priorizar el nuevo Plan de Desarrollo Comunal (PLADECO) 2025–2035? (Selecciona hasta tres),deporte y recreación,Hombre,12 a 14,RENGO URBANO
NNA019,P10,¿Compartes con tus vecinos en actividades recreativas?,No,Hombre,12 a 14,RENGO URBANO
NNA019,P11,¿Has visto o vivido situaciones de violencia en tu colegio?,Rara vez,Hombre,12 a 14,RENGO URBANO
NNA019,P12,¿Qué tipo de situaciones se presentan con más frecuencia?,Burlas,Hombre,12 a 14,RENGO URBANO
NNA019,P13,¿A quién acudirías si sufres o ves una situación de violencia escolar?,Profesor/a o inspector/a,Hombre,12 a 14,RENGO URBANO
NNA019,P14,¿Te sientes seguro/a al caminar por tu barrio?,Muy seguro/a,Hombre,12 a 14,RENGO URBANO
NNA019,P15,¿Qué situaciones te hacen sentir inseguro/a en tu barrio?,Perros,Hombre,12 a 14,RENGO URBANO
NNA019,P16,¿Cómo llegas al colegio o liceo?,Colectivo,Hombre,12 a 14,RENGO URBANO
NNA019,P17,¿Te sientes seguro/a en tu barrio?,Muy seguro/a,Hombre,12 a 14,RENGO URBANO
NNA019,P18,¿Qué lugares visitas más en tu comuna?,Supermercado o feria,Hombre,12 a 14,RENGO URBANO
NNA019,P19,¿Qué cosas te hacen sentir feliz en tu barrio o comuna?,La tranquilidad,Hombre,12 a 14,RENGO URBANO
NNA019,P20,¿Qué problemas o cosas negativas notas donde vives?,Desechos de animales,Hombre,12 a 14,RENGO URBANO
NNA019,P21,¿Cómo calificas la limpieza y orden de tu barrio?,Aceptable,Hombre,12 a 14,RENGO URBANO
NNA019,P22,¿Participas en actividades del municipio o tu colegio?,"Sí, frecuentemente",Hombre,12 a 14,RENGO URBANO
NNA019,P23,¿Dónde te gusta pasar tu tiempo libre?,En casa,Hombre,12 a 14,RENGO URBANO
NNA019,P24,¿Qué tanto te sientes escuchado/a por los adultos?,Siempre,Hombre,12 a 14,RENGO URBANO
NNA019,P25,¿Qué calificación le pondrías a tu comuna como lugar para vivir?,4.0,Hombre,12 a 14,RENGO URBANO
NNA019,P26,¿Cómo era tu barrio cuando eras más pequeño/a?,Igual que ahora,Hombre,12 a 14,RENGO URBANO
NNA019,P27,¿Dónde jugabas cuando eras pequeño/a?,En mi dormitorio,Hombre,12 a 14,RENGO URBANO
NNA019,P28,¿Con quién pasabas más tiempo cuando eras niño/a?,Con familia,Hombre,12 a 14,RENGO URBANO
NNA019,P29,¿Qué cosas te hacían feliz antes?,Juegos,Hombre,12 a 14,RENGO URBANO
NNA019,P30,¿Qué cosas no te gustaban cuando eras pequeño/a?,Peleas o discusiones,Hombre,12 a 14,RENGO URBANO
NNA019,P31,¿Participabas en actividades escolares o municipales?,Sí,Hombre,12 a 14,RENGO URBANO
NNA019,P32,¿Qué lugares de Rengo te gustaban más antes?,Parques que ya no estan,Hombre,12 a 14,RENGO URBANO
NNA019,P33,¿Qué cambios has notado desde entonces?,Más casas,Hombre,12 a 14,RENGO URBANO
NNA019,P34,¿Crees que tu barrio cambió para mejor o peor?,Igual,Hombre,12 a 14,RENGO URBANO
NNA019,P35,¿Qué recuerdos bonitos guardas de antes?,Juegos con amigos/as,Hombre,12 a 14,RENGO URBANO
NNA019,P36,¿Qué sientes al ver esta imagen?,Algo con orden y equilibrio,Hombre,12 a 14,RENGO URBANO
NNA019,P37,¿Cómo te gustaría que fuera tu comuna en el futuro?,Me gustaría que fuese igual,Hombre,12 a 14,RENGO URBANO
NNA019,P38,¿Qué espacios nuevos te gustaría tener cerca?,Bibliotecas,Hombre,12 a 14,RENGO URBANO
NNA019,P39,¿Qué actividades te gustaría que existieran para jóvenes?,Medioambiente,Hombre,12 a 14,RENGO URBANO
NNA019,P40,¿Qué tipo de transporte te gustaría usar en el futuro?,Bus gratuito,Hombre,12 a 14,RENGO URBANO
NNA019,P41,¿Cómo imaginas tu barrio ideal?,Amigable,Hombre,12 a 14,RENGO URBANO
NNA019,P42,¿En qué temas te gustaría ayudar a mejorar tu comuna?,Limpieza de desechos,Hombre,12 a 14,RENGO URBANO
NNA019,P43,¿Qué mensaje le darías al Alcalde o Concejo Municipal?,Crear espacios de reunión,Hombre,12 a 14,RENGO URBANO
NNA019,P44,"Si fueras Alcalde/sa, ¿Qué harías primero?",Limpiar y renovar áreas que estén en mal estado,Hombre,12 a 14,RENGO URBANO
NNA019,P45,¿Te gustaría participar en proyectos comunales?,Sí,Hombre,12 a 14,RENGO URBANO
NNA019,P45,¿Te gustaría participar en proyectos comunales?,en mi colegio,Hombre,12 a 14,RENGO URBANO
NNA019,P46,¿Qué sueño tienes para Rengo en 10 años?,Más verde,Hombre,12 a 14,RENGO URBANO
NNA020,P00,Marca temporal,2025-10-30 15:53:40.581000,Mujer,14 a 18,ROSARIO
NNA020,P01,Nombre Completo,Melany emilia leal yanten,Mujer,14 a 18,ROSARIO
NNA020,P02,Género,Mujer,Mujer,14 a 18,ROSARIO
NNA020,P03,Seleccione su Rango de edad,14 a 18,Mujer,14 a 18,ROSARIO
NNA020,P04,¿En qué sector o localidad de Rengo resides actualmente?,ROSARIO,Mujer,14 a 18,ROSARIO
NNA020,P05,Sector/Barrio/Villa donde vives:  ,Los migueles,Mujer,14 a 18,ROSARIO
NNA020,P06,¿A qué Colegio/Liceo asiste o asistió en el último periodo?,Liceo Luis Urbina Flores,Mujer,14 a 18,ROSARIO
NNA020,P07,¿Cómo describirías el sentido de identidad local en Rengo?,No lo sé,Mujer,14 a 18,ROSARIO
NNA020,P08,"¿Perteneces y/o participas en Agrupaciones Comunitarios, Culturales, Deportivas?",No,Mujer,14 a 18,ROSARIO
NNA020,P09,¿Qué áreas debería priorizar el nuevo Plan de Desarrollo Comunal (PLADECO) 2025–2035? (Selecciona hasta tres),Salud y bienestar,Mujer,14 a 18,ROSARIO
NNA020,P09,¿Qué áreas debería priorizar el nuevo Plan de Desarrollo Comunal (PLADECO) 2025–2035? (Selecciona hasta tres),Seguridad pública y orden,Mujer,14 a 18,ROSARIO
NNA020,P09,¿Qué áreas debería priorizar el nuevo Plan de Desarrollo Comunal (PLADECO) 2025–2035? (Selecciona hasta tres),Empleo y desarrollo económico,Mujer,14 a 18,ROSARIO
NNA020,P10,¿Compartes con tus vecinos en actividades recreativas?,No,Mujer,14 a 18,ROSARIO
NNA020,P11,¿Has visto o vivido situaciones de violencia en tu colegio?,"Sí, varias veces",Mujer,14 a 18,ROSARIO
NNA020,P12,¿Qué tipo de situaciones se presentan con más frecuencia?,Burlas o acoso verbal,Mujer,14 a 18,ROSARIO
NNA020,P13,¿A quién acudirías si sufres o ves una situación de violencia escolar?,Amigos/as,Mujer,14 a 18,ROSARIO
NNA020,P14,¿Te sientes seguro/a al caminar por tu barrio?,Muy seguro/a,Mujer,14 a 18,ROSARIO
NNA020,P15,¿Qué situaciones te hacen sentir inseguro/a en tu barrio?,Consumo de alcohol o drogas,Mujer,14 a 18,ROSARIO
NNA020,P16,¿Cómo llegas al colegio o liceo?,En micro,Mujer,14 a 18,ROSARIO
NNA020,P17,¿Te sientes seguro/a en tu barrio?,Muy seguro/a,Mujer,14 a 18,ROSARIO
NNA020,P18,¿Qué lugares visitas más en tu comuna?,Supermercado o feria,Mujer,14 a 18,ROSARIO
NNA020,P19,¿Qué cosas te hacen sentir feliz en tu barrio o comuna?,Mis amigos/as,Mujer,14 a 18,ROSARIO
NNA020,P20,¿Qué problemas o cosas negativas notas donde vives?,Poca iluminación,Mujer,14 a 18,ROSARIO
NNA020,P21,¿Cómo calificas la limpieza y orden de tu barrio?,Sucio,Mujer,14 a 18,ROSARIO
NNA020,P22,¿Participas en actividades del municipio o tu colegio?,A veces,Mujer,14 a 18,ROSARIO
NNA020,P23,¿Dónde te gusta pasar tu tiempo libre?,En casa,Mujer,14 a 18,ROSARIO
NNA020,P24,¿Qué tanto te sientes escuchado/a por los adultos?,A veces,Mujer,14 a 18,ROSARIO
NNA020,P25,¿Qué calificación le pondrías a tu comuna como lugar para vivir?,2.0,Mujer,14 a 18,ROSARIO
NNA020,P26,¿Cómo era tu barrio cuando eras más pequeño/a?,Más tranquilo,Mujer,14 a 18,ROSARIO
NNA020,P27,¿Dónde jugabas cuando eras pequeño/a?,En la calle,Mujer,14 a 18,ROSARIO
NNA020,P28,¿Con quién pasabas más tiempo cuando eras niño/a?,Con familia,Mujer,14 a 18,ROSARIO
NNA020,P29,¿Qué cosas te hacían feliz antes?,Familia,Mujer,14 a 18,ROSARIO
NNA020,P30,¿Qué cosas no te gustaban cuando eras pequeño/a?,Pocas plazas,Mujer,14 a 18,ROSARIO
NNA020,P31,¿Participabas en actividades escolares o municipales?,A veces,Mujer,14 a 18,ROSARIO
NNA020,P32,¿Qué lugares de Rengo te gustaban más antes?,Estar en rosario ese fue mi lugar de niña,Mujer,14 a 18,ROSARIO
NNA020,P33,¿Qué cambios has notado desde entonces?,Más contaminación,Mujer,14 a 18,ROSARIO
NNA020,P34,¿Crees que tu barrio cambió para mejor o peor?,Igual,Mujer,14 a 18,ROSARIO
NNA020,P35,¿Qué recuerdos bonitos guardas de antes?,Familia,Mujer,14 a 18,ROSARIO
NNA020,P36,¿Qué sientes al ver esta imagen?,Nada,Mujer,14 a 18,ROSARIO
NNA020,P37,¿Cómo te gustaría que fuera tu comuna en el futuro?,Más segura,Mujer,14 a 18,ROSARIO
NNA020,P38,¿Qué espacios nuevos te gustaría tener cerca?,Cafeterías o cines,Mujer,14 a 18,ROSARIO
NNA020,P39,¿Qué actividades te gustaría que existieran para jóvenes?,Voluntariado,Mujer,14 a 18,ROSARIO
NNA020,P40,¿Qué tipo de transporte te gustaría usar en el futuro?,Bus gratuito,Mujer,14 a 18,ROSARIO
NNA020,P41,¿Cómo imaginas tu barrio ideal?,Limpio y seguro,Mujer,14 a 18,ROSARIO
NNA020,P42,¿En qué temas te gustaría ayudar a mejorar tu comuna?,Medioambiente,Mujer,14 a 18,ROSARIO
NNA020,P43,¿Qué mensaje le darías al Alcalde o Concejo Municipal?,Apoyar proyectos escolares,Mujer,14 a 18,ROSARIO
NNA020,P44,"Si fueras Alcalde/sa, ¿Qué harías primero?",Mejoras la calidad de vida interesarme primero por los que no tienen nada,Mujer,14 a 18,ROSARIO
NNA020,P45,¿Te gustaría participar en proyectos comunales?,Sí,Mujer,14 a 18,ROSARIO
NNA020,P45,¿Te gustaría participar en proyectos comunales?,en la municipalidad,Mujer,14 a 18,ROSARIO
NNA020,P46,¿Qué sueño tienes para Rengo en 10 años?,Más justo,Mujer,14 a 18,ROSARIO
NNA021,P00,Marca temporal,2025-11-12 03:42:57.886000,Hombre,6 a 12,ROSARIO
NNA021,P02,Género,Hombre,Hombre,6 a 12,ROSARIO
NNA021,P03,Seleccione su Rango de edad,6 a 12,Hombre,6 a 12,ROSARIO
NNA021,P04,¿En qué sector o localidad de Rengo resides actualmente?,ROSARIO,Hombre,6 a 12,ROSARIO
NNA021,P05,Sector/Barrio/Villa donde vives:  ,Villa lo parrones pasaje pinot 130,Hombre,6 a 12,ROSARIO
NNA021,P06,¿A qué Colegio/Liceo asiste o asistió en el último periodo?,Escuela Manuel Francisco Correa,Hombre,6 a 12,ROSARIO
NNA021,P07,¿Cómo describirías el sentido de identidad local en Rengo?,No lo sé,Hombre,6 a 12,ROSARIO
NNA021,P08,"¿Perteneces y/o participas en Agrupaciones Comunitarios, Culturales, Deportivas?",Rara Vez,Hombre,6 a 12,ROSARIO
NNA021,P09,¿Qué áreas debería priorizar el nuevo Plan de Desarrollo Comunal (PLADECO) 2025–2035? (Selecciona hasta tres),Salud y bienestar,Hombre,6 a 12,ROSARIO
NNA021,P10,¿Compartes con tus vecinos en actividades recreativas?,Rara vez,Hombre,6 a 12,ROSARIO
NNA021,P11,¿Has visto o vivido situaciones de violencia en tu colegio?,Nunca,Hombre,6 a 12,ROSARIO
NNA021,P12,¿Qué tipo de situaciones se presentan con más frecuencia?,No e visto,Hombre,6 a 12,ROSARIO
NNA021,P13,¿A quién acudirías si sufres o ves una situación de violencia escolar?,Director/a,Hombre,6 a 12,ROSARIO
NNA021,P14,¿Te sientes seguro/a al caminar por tu barrio?,Poco seguro/a,Hombre,6 a 12,ROSARIO
NNA021,P15,¿Qué situaciones te hacen sentir inseguro/a en tu barrio?,En las noche andan personas viendo si hay  gente en las casas,Hombre,6 a 12,ROSARIO
NNA021,P16,¿Cómo llegas al colegio o liceo?,En transporte escolar,Hombre,6 a 12,ROSARIO
NNA021,P17,¿Te sientes seguro/a en tu barrio?,Algo seguro/a,Hombre,6 a 12,ROSARIO
NNA021,P18,¿Qué lugares visitas más en tu comuna?,No salgo de casa porque el parque esta mal cuidado,Hombre,6 a 12,ROSARIO
NNA021,P19,¿Qué cosas te hacen sentir feliz en tu barrio o comuna?,Que los vecino son amables,Hombre,6 a 12,ROSARIO
NNA021,P20,¿Qué problemas o cosas negativas notas donde vives?,Pocas áreas verdes,Hombre,6 a 12,ROSARIO
NNA021,P21,¿Cómo calificas la limpieza y orden de tu barrio?,Muy limpio,Hombre,6 a 12,ROSARIO
NNA021,P22,¿Participas en actividades del municipio o tu colegio?,A veces,Hombre,6 a 12,ROSARIO
NNA021,P23,¿Dónde te gusta pasar tu tiempo libre?,En casa,Hombre,6 a 12,ROSARIO
NNA021,P24,¿Qué tanto te sientes escuchado/a por los adultos?,A veces,Hombre,6 a 12,ROSARIO
NNA021,P25,¿Qué calificación le pondrías a tu comuna como lugar para vivir?,3.0,Hombre,6 a 12,ROSARIO
NNA021,P26,¿Cómo era tu barrio cuando eras más pequeño/a?,No lo recuerdo,Hombre,6 a 12,ROSARIO
NNA021,P27,¿Dónde jugabas cuando eras pequeño/a?,En el patio de mi casa,Hombre,6 a 12,ROSARIO
NNA021,P28,¿Con quién pasabas más tiempo cuando eras niño/a?,Con vecinos/as,Hombre,6 a 12,ROSARIO
NNA021,P29,¿Qué cosas te hacían feliz antes?,Juegos,Hombre,6 a 12,ROSARIO
NNA021,P30,¿Qué cosas no te gustaban cuando eras pequeño/a?,Pocas plazas,Hombre,6 a 12,ROSARIO
NNA021,P31,¿Participabas en actividades escolares o municipales?,No,Hombre,6 a 12,ROSARIO
NNA021,P32,¿Qué lugares de Rengo te gustaban más antes?,Era de santiago yo,Hombre,6 a 12,ROSARIO
NNA021,P33,¿Qué cambios has notado desde entonces?,Me vine a vinir a rengo porque  queria formar mi familia en un lugar  con mas naturaleza,Hombre,6 a 12,ROSARIO
NNA021,P34,¿Crees que tu barrio cambió para mejor o peor?,No lo sé,Hombre,6 a 12,ROSARIO
NNA021,P35,¿Qué recuerdos bonitos guardas de antes?,Familia,Hombre,6 a 12,ROSARIO
NNA021,P37,¿Cómo te gustaría que fuera tu comuna en el futuro?,Más verde y ecológica,Hombre,6 a 12,ROSARIO
NNA021,P38,¿Qué espacios nuevos te gustaría tener cerca?,Plaza,Hombre,6 a 12,ROSARIO
NNA021,P38,¿Qué espacios nuevos te gustaría tener cerca?,canchas,Hombre,6 a 12,ROSARIO
NNA021,P39,¿Qué actividades te gustaría que existieran para jóvenes?,Deporte y arte,Hombre,6 a 12,ROSARIO
NNA021,P39,¿Qué actividades te gustaría que existieran para jóvenes?,tecnologia,Hombre,6 a 12,ROSARIO
NNA021,P40,¿Qué tipo de transporte te gustaría usar en el futuro?,Bus gratuito,Hombre,6 a 12,ROSARIO
NNA021,P41,¿Cómo imaginas tu barrio ideal?,"Limpio,verde y seguro",Hombre,6 a 12,ROSARIO
NNA021,P42,¿En qué temas te gustaría ayudar a mejorar tu comuna?,Seguridad,Hombre,6 a 12,ROSARIO
NNA021,P42,¿En qué temas te gustaría ayudar a mejorar tu comuna?,deporte gratuito,Hombre,6 a 12,ROSARIO
NNA021,P43,¿Qué mensaje le darías al Alcalde o Concejo Municipal?,Y ayude mas a los vecino para proyento para areglar sus casa,Hombre,6 a 12,ROSARIO
NNA021,P44,"Si fueras Alcalde/sa, ¿Qué harías primero?",Me juntari con los vecinnos para preguntarle que cosa le hace falta en su comuna sobre todo en inviernoa,Hombre,6 a 12,ROSARIO
NNA021,P45,¿Te gustaría participar en proyectos comunales?,Sí,Hombre,6 a 12,ROSARIO
NNA021,P45,¿Te gustaría participar en proyectos comunales?,en mi barrio,Hombre,6 a 12,ROSARIO
NNA021,P46,¿Qué sueño tienes para Rengo en 10 años?,Ojala todas las respuestas y mas seguridad en las noches,Hombre,6 a 12,ROSARIO
